theta_deg,Br_T,Bt_T
97.0,1.4184019960351122,0.0005229162298359623
97.49999999999999,1.4183066530488508,-7.595438066249076e-05
98.0,1.4182596344601024,-0.0009541929159664607
98.49999999999999,1.417370993431165,-0.004244477912835082
99.00000000000001,1.3922252596454918,-0.09902509978505243
99.5,0.8704360339141515,-0.19031123223064203
100.0,0.6753090031114316,0.137622690588875
100.50000000000001,0.41402650575497135,0.34132804402730343
101.0,0.42667501156826043,0.1496775436982084
101.5,0.306666751000782,0.04331608329076832
101.99999999999999,0.25172605694065636,0.020007324274620517
102.5,0.22827306783900647,0.005921148152397996
102.99999999999999,0.22900746314258158,-0.007082651055189713
103.49999999999999,0.2543690378334652,-0.02602389382229692
104.0,0.32142543795478595,-0.0935224346815043
104.5,0.25235515116027063,-0.21290423441489098
105.00000000000001,0.26394763315177566,-0.18163794436774663
105.5,0.5618571739926056,-0.14416283220765302
106.0,1.0107946539791688,0.02389529080504851
106.5,1.0221770374850336,0.0006143054441385634
107.0,1.0215309049968664,0.00019648827768514512
107.49999999999999,1.021999303810349,2.327931622331918e-05
108.0,1.0216912360946104,-0.0008542219582201427
108.5,1.0217195011364693,-0.002392285376275759
108.99999999999999,1.0019117441965855,-0.08016383716858229
109.50000000000001,0.6111881350969158,-0.17967967878818206
110.0,0.4233700562387022,-0.030678979309395144
110.50000000000001,0.46767211130037795,0.08103295002758423
111.0,0.6953334543127612,0.05366275922630717
111.5,0.7080579252395282,0.0019947278464605934
112.0,0.7104482772392124,0.0008976193982783063
112.5,0.7085078840291864,0.010380338921262834
113.0,0.5920842109357266,0.14109987157107895
113.49999999999999,0.3267671697589197,0.06590552396830045
114.0,0.24752403616886787,-0.011190520277197765
114.49999999999999,0.1330921693672824,-0.08194486945039693
115.0,0.07398716352827044,-0.05789377195622404
115.50000000000001,0.050361823246187314,-0.03638390170894284
116.00000000000001,0.05276164967805003,-0.011882553111966466
116.5,0.0683107086593902,-0.008270279846612978
117.0,0.0873047688791585,-0.016058623051272838
117.5,0.12142504463395765,-0.026861695678012946
117.99999999999999,0.19336751112419565,-0.05638302655804553
118.50000000000001,0.3816773195218038,-0.07279172962448625
119.0,0.40862101973022463,-0.043554132899745836
